sex,wave,age,annhrs,annwks,yrsexp,annlabinc,region
1,2007,35,1626,45.5999984741211,12.0,23000.0,4.0
1,2007,32,780,12.0,5.0,5500.0,3.0
1,2007,53,1944,48.5999984741211,29.0,60000.0,4.0
1,2007,28,2072,51.7999992370605,10.0,23000.0,3.0
2,2007,29,1960,48.5999984741211,11.0,42000.0,3.0
1,2007,56,3060,51.0,35.0,120000.0,3.0
1,2007,51,2016,48.0,27.0,48000.0,3.0
1,2007,42,2340,52.0,21.0,34000.0,2.0
2,2007,45,1274,49.0,21.0,15000.0,2.0
2,2007,34,2024,50.5999984741211,8.0,45000.0,2.0
2,2007,29,2010,49.0,8.0,48000.0,2.0
2,2007,30,2048,51.2000007629395,11.0,31000.0,3.0
2,2007,50,2976,49.5999984741211,26.0,26005.0,2.0
2,2007,45,2958,51.0,22.0,33300.0,3.0
1,2007,46,3000,50.0,22.0,49822.0,1.0
1,2007,33,2500,50.0,11.0,68000.0,4.0
2,2007,41,895,35.7999992370605,13.0,13000.0,3.0
1,2007,38,1560,39.0,20.0,18000.0,4.0
1,2007,50,2223,49.4000015258789,25.0,112000.0,1.0
1,2007,50,4234,50.4000015258789,27.0,134000.0,2.0
2,2007,53,1944,48.5999984741211,30.0,88000.0,3.0
2,2007,33,2134,50.7999992370605,11.0,80000.0,3.0
1,2007,28,3245,51.4000015258789,10.0,51000.0,1.0
1,2007,57,3000,50.0,35.0,96000.0,4.0
1,2007,46,2040,51.0,23.0,65300.0,3.0
1,2007,43,2600,52.0,18.0,40000.0,3.0
2,2007,41,2038,47.4000015258789,11.0,28900.0,3.0
1,2007,52,1920,48.0,29.0,25000.0,3.0
1,2007,29,1192,26.0,11.0,43500.0,2.0
1,2007,27,2430,51.0,9.0,36000.0,2.0
2,2007,46,2450,49.0,28.0,63000.0,4.0
2,2007,36,2840,49.0,16.0,70000.0,4.0
1,2007,41,1928,48.0,17.0,95000.0,1.0
2,2007,51,2080,52.0,26.0,16000.0,4.0
1,2007,33,1896,47.4000015258789,14.0,37000.0,2.0
1,2007,49,2000,50.0,26.0,40760.0,1.0
2,2007,27,1862,49.0,6.0,8000.0,3.0
2,2007,28,2805,51.0,10.0,135000.0,4.0
2,2007,44,1743,47.0,19.0,59000.0,2.0
1,2007,46,2076,49.4000015258789,22.0,37400.0,1.0
2,2007,54,650,26.0,31.0,4800.0,4.0
2,2007,41,1208,30.2000007629395,18.0,65000.0,4.0
1,2007,58,2450,49.0,35.0,34000.0,2.0
1,2007,47,2000,50.0,22.0,30000.0,3.0
1,2007,30,2305,49.0,9.0,34000.0,2.0
2,2007,57,1776,48.0,34.0,17500.0,2.0
1,2007,43,3000,50.0,20.0,60000.0,3.0
2,2007,32,1764,49.0,14.0,33000.0,1.0
1,2007,26,2066,51.5999984741211,7.0,19000.0,4.0
1,2007,45,2880,48.0,25.0,92000.0,1.0
2,2007,54,1980,44.0,22.0,41000.0,3.0
2,2007,58,1664,41.5999984741211,15.0,90000.0,1.0
2,2007,52,2610,49.0,21.0,58000.0,4.0
1,2007,28,2080,52.0,7.0,41000.0,2.0
2,2007,25,1872,52.0,5.0,28000.0,3.0
1,2007,46,2548,49.0,15.0,111880.0,3.0
1,2007,34,1920,37.5999984741211,13.0,42000.0,4.0
2,2007,30,1600,52.0,10.0,46000.0,4.0
1,2007,33,2448,50.5999984741211,12.0,67000.0,4.0
2,2007,50,1992,49.4000015258789,17.0,41400.0,4.0
2,2007,58,1924,49.0,31.0,38400.0,3.0
1,2007,45,2371,43.0999984741211,24.0,65000.0,2.0
1,2007,42,1970,48.0,20.0,48300.0,1.0
2,2007,51,1985,49.0,32.0,51000.0,1.0
1,2007,31,2904,48.4000015258789,9.0,50000.0,2.0
2,2007,26,400,20.0,8.0,4000.0,3.0
2,2007,59,1960,49.0,29.0,40000.0,2.0
2,2007,57,2220,48.5999984741211,22.0,95000.0,4.0
1,2007,27,2020,48.0,6.0,27000.0,3.0
1,2007,28,2480,49.5999984741211,9.0,73000.0,2.0
1,2007,54,3120,52.0,33.0,65500.0,2.0
1,2007,45,2495,50.4000015258789,19.0,72000.0,4.0
2,2007,57,1920,47.2000007629395,31.0,69000.0,3.0
1,2007,38,3036,50.5999984741211,19.0,75000.0,1.0
2,2007,36,1613,50.4000015258789,16.0,38000.0,3.0
2,2007,63,2094,49.7999992370605,28.0,28000.0,2.0
1,2007,43,3120,52.0,20.0,35000.0,2.0
1,2007,45,2160,48.0,21.0,110000.0,3.0
2,2007,29,250,50.0,6.0,21000.0,2.0
2,2007,29,2040,51.0,8.0,26000.0,2.0
2,2007,40,1688,51.0,19.0,34000.0,3.0
1,2007,48,2288,52.0,25.0,36000.0,3.0
2,2007,55,1840,46.0,32.0,42444.0,2.0
1,2007,33,1431,31.7999992370605,13.0,67000.0,2.0
1,2007,35,2080,52.0,15.0,9000.0,3.0
1,2007,34,1600,40.0,16.0,45000.0,1.0
1,2007,52,2184,26.0,24.0,42000.0,3.0
1,2007,34,2277,46.0,16.0,56000.0,1.0
2,2007,28,1680,42.0,9.0,12000.0,3.0
2,2007,31,4328,49.5999984741211,11.0,33000.0,1.0
1,2007,54,2160,48.0,31.0,62748.0,4.0
1,2007,41,1580,39.0,21.0,30000.0,1.0
1,2007,25,2040,51.0,5.0,23000.0,2.0
2,2007,39,1976,49.4000015258789,15.0,35000.0,3.0
2,2007,34,2400,48.0,11.0,55000.0,2.0
2,2007,25,1946,49.7999992370605,5.0,18000.0,2.0
2,2007,35,2020,50.0,14.0,33000.0,3.0
2,2007,25,1602,40.7999992370605,5.0,23000.0,4.0
1,2007,53,1928,48.2000007629395,30.0,32000.0,3.0
1,2007,39,2892,48.2000007629395,16.0,140000.0,3.0
2,2007,58,1968,49.2000007629395,34.0,24000.0,4.0
2,2007,42,2160,48.0,22.0,110000.0,2.0
1,2007,43,3120,39.0,19.0,114000.0,1.0
1,2007,39,1800,50.0,17.0,48000.0,3.0
2,2007,29,2016,50.4000015258789,8.0,37500.0,2.0
2,2007,26,1664,41.5999984741211,8.0,31600.0,3.0
1,2007,25,1712,52.0,7.0,11000.0,3.0
1,2007,29,2448,51.0,9.0,40000.0,3.0
1,2007,28,3360,51.0,10.0,12000.0,2.0
1,2007,36,2450,49.0,17.0,57000.0,2.0
2,2007,41,1692,42.2999992370605,23.0,31000.0,3.0
2,2007,31,2500,50.0,10.0,70000.0,3.0
1,2007,59,2340,52.0,36.0,37791.0,3.0
1,2007,30,3754,50.7999992370605,8.0,49618.0,3.0
1,2007,25,1719,50.5999984741211,6.0,32000.0,3.0
1,2007,40,2030,49.5999984741211,22.0,75801.0,4.0
1,2007,50,2000,50.0,31.0,145000.0,4.0
1,2007,62,2016,50.4000015258789,39.0,116000.0,3.0
2,2007,42,2000,50.0,19.0,24000.0,3.0
2,2007,42,2331,51.7999992370605,18.0,120000.0,2.0
2,2007,50,432,36.0,7.0,2880.0,3.0
1,2007,40,1840,46.0,17.0,68000.0,4.0
2,2007,33,1960,49.0,8.0,28800.0,3.0
2,2007,34,1476,49.2000007629395,9.0,37500.0,1.0
2,2007,26,1554,44.4000015258789,5.0,40000.0,1.0
2,2007,44,1900,38.0,13.0,32000.0,3.0
2,2007,50,1968,49.2000007629395,28.0,43500.0,2.0
2,2007,44,1862,49.0,21.0,56000.0,1.0
1,2007,53,2064,48.0,30.0,100000.0,1.0
1,2007,36,1312,30.0,14.0,43429.0,3.0
2,2007,46,423,30.2000007629395,27.0,15000.0,2.0
1,2007,48,2086,46.7999992370605,27.0,33000.0,2.0
2,2007,41,2000,50.0,23.0,25800.0,3.0
1,2007,33,1264,31.6000003814697,14.0,4000.0,3.0
1,2007,28,3084,51.4000015258789,8.0,50000.0,4.0
1,2007,35,1901,48.0,15.0,38000.0,3.0
2,2007,29,1500,50.0,9.0,13000.0,3.0
2,2007,57,2008,49.2000007629395,34.0,39000.0,2.0
2,2007,30,2090,51.0,5.0,18250.0,1.0
2,2007,38,2094,47.5999984741211,14.0,92000.0,4.0
2,2007,56,2268,50.4000015258789,24.0,34115.0,3.0
1,2007,43,1898,45.2000007629395,19.0,80000.0,1.0
2,2007,46,1640,41.0,20.0,28350.0,2.0
1,2007,32,2940,49.0,8.0,67000.0,3.0
2,2007,48,1715,49.0,2.0,24000.0,4.0
1,2007,52,2500,50.0,29.0,158000.0,3.0
1,2007,25,2214,49.2000007629395,7.0,33000.0,1.0
2,2007,34,840,28.0,13.0,9000.0,2.0
2,2007,54,2496,52.0,25.0,35000.0,3.0
2,2007,63,1144,52.0,39.0,7000.0,3.0
1,2007,31,3385,48.0,9.0,60000.0,3.0
1,2007,33,2550,51.0,15.0,52321.0,1.0
1,2007,31,2540,50.7999992370605,10.0,300000.0,1.0
2,2007,29,2028,50.2000007629395,8.0,38000.0,3.0
1,2007,59,1750,50.0,36.0,22300.0,1.0
2,2007,30,1470,49.0,8.0,35000.0,4.0
1,2007,34,2300,50.0,12.0,37000.0,1.0
1,2007,56,2550,51.0,28.0,450000.0,3.0
1,2007,50,2160,48.0,25.0,26000.0,3.0
2,2007,39,3656,49.5999984741211,19.0,67000.0,1.0
1,2007,37,2080,26.0,16.0,36000.0,3.0
2,2007,38,2450,49.0,15.0,100000.0,2.0
2,2007,25,1800,50.0,2.0,26500.0,3.0
2,2007,28,1256,31.3999996185303,9.0,32000.0,3.0
1,2007,41,1960,49.0,18.0,35000.0,4.0
2,2007,40,600,10.0,15.0,7000.0,3.0
1,2007,34,2080,52.0,15.0,23000.0,3.0
1,2007,32,1440,36.0,9.0,49000.0,1.0
1,2007,31,2080,52.0,10.0,18000.0,3.0
2,2007,34,2464,49.0,15.0,35120.0,3.0
2,2007,47,1892,43.0,24.0,54000.0,4.0
1,2007,52,1880,47.0,29.0,45000.0,3.0
1,2007,48,1899,45.4000015258789,24.0,44000.0,3.0
2,2007,52,350,50.0,22.0,3300.0,4.0
1,2007,27,3380,52.0,6.0,42000.0,2.0
2,2007,43,2400,48.0,24.0,75000.0,3.0
1,2007,42,2178,49.5,18.0,28924.0,2.0
2,2007,27,270,9.0,6.0,3000.0,4.0
1,2007,26,1960,45.2000007629395,6.0,50000.0,4.0
1,2007,27,2052,50.7999992370605,9.0,29000.0,4.0
1,2007,25,2340,52.0,7.0,35276.0,2.0
2,2007,48,2099,47.7000007629395,24.0,65000.0,2.0
2,2007,43,2160,48.0,19.0,67000.0,2.0
2,2007,47,2151,47.7999992370605,10.0,23000.0,3.0
1,2007,28,680,17.0,0.0,5440.0,3.0
1,2007,41,1920,48.0,18.0,36460.0,1.0
2,2007,41,2235,50.7999992370605,17.0,18000.0,3.0
1,2007,56,822,51.4000015258789,26.0,14000.0,2.0
1,2007,33,2490,44.0,11.0,29000.0,3.0
1,2007,48,1920,48.0,24.0,30100.0,1.0
1,2007,43,2805,51.0,20.0,30000.0,2.0
2,2007,51,1238,34.4000015258789,18.0,54500.0,4.0
2,2007,54,1920,48.0,31.0,41600.0,1.0
1,2007,30,880,22.0,8.0,15000.0,3.0
2,2007,45,1918,42.5999984741211,25.0,13000.0,3.0
2,2007,38,1820,52.0,9.0,7000.0,3.0
2,2007,40,2400,50.0,15.0,35000.0,3.0
2,2007,46,1880,47.0,23.0,35143.0,3.0
1,2007,34,2805,51.0,12.0,50000.0,2.0
1,2007,40,2855,50.0,16.0,47300.0,3.0
2,2007,37,208,52.0,13.0,746.0,4.0
1,2007,37,2000,50.0,14.0,60000.0,2.0
2,2007,55,1828,45.2000007629395,32.0,43000.0,2.0
2,2007,27,2016,50.4000015258789,9.0,33000.0,2.0
1,2007,29,2226,50.5999984741211,9.0,24612.0,2.0
2,2007,26,1113,31.7999992370605,7.0,25000.0,1.0
1,2007,45,1520,38.0,18.0,66000.0,4.0
2,2007,40,1470,49.0,17.0,18000.0,4.0
2,2007,28,380,10.0,6.0,3000.0,3.0
2,2007,55,1712,42.7999992370605,31.0,40000.0,3.0
1,2007,57,3640,52.0,27.0,56000.0,1.0
2,2007,54,1472,43.2999992370605,23.0,10000.0,3.0
2,2007,27,1295,51.0,7.0,14000.0,2.0
1,2007,51,1912,47.7999992370605,27.0,76536.0,2.0
1,2007,54,1968,49.2000007629395,31.0,125000.0,3.0
2,2007,39,2214,49.2000007629395,16.0,25000.0,2.0
1,2007,44,1985,39.2000007629395,21.0,33000.0,2.0
1,2007,54,1960,49.0,28.0,130000.0,1.0
1,2007,31,2088,49.2000007629395,10.0,40500.0,3.0
1,2007,26,2277,50.5999984741211,5.0,25000.0,2.0
2,2007,33,1360,34.0,11.0,12000.0,3.0
2,2007,51,1976,49.4000015258789,15.0,22000.0,3.0
1,2007,32,2860,52.0,11.0,38000.0,4.0
1,2007,53,1960,49.0,30.0,23544.0,3.0
1,2007,28,2187,48.5999984741211,7.0,55000.0,3.0
1,2007,52,2400,48.0,29.0,475000.0,3.0
1,2007,27,1840,46.0,9.0,55000.0,3.0
2,2007,55,2592,48.0,30.0,60000.0,2.0
1,2007,36,2165,49.2000007629395,10.0,39000.0,3.0
2,2007,59,1280,32.0,40.0,34200.0,2.0
2,2007,26,1332,41.0,5.0,13000.0,2.0
2,2007,59,4160,52.0,38.0,10003.0,2.0
2,2007,32,1954,48.5999984741211,10.0,28000.0,4.0
2,2007,62,1760,44.0,38.0,68500.0,3.0
2,2007,57,1820,52.0,33.0,18000.0,4.0
1,2007,42,1920,48.0,19.0,94000.0,2.0
2,2007,36,480,24.0,15.0,9000.0,3.0
2,2007,44,740,37.0,10.0,6000.0,1.0
2,2007,38,2080,52.0,17.0,29000.0,1.0
1,2007,64,2380,47.5999984741211,41.0,65000.0,3.0
2,2007,55,2250,45.0,30.0,38000.0,2.0
1,2007,38,1960,49.0,18.0,30000.0,3.0
1,2007,36,2723,50.7999992370605,13.0,42000.0,2.0
1,2007,59,1702,46.0,36.0,97656.0,3.0
1,2007,49,2156,49.0,26.0,106000.0,1.0
2,2007,57,1776,48.0,8.0,45000.0,2.0
2,2007,45,1401,36.0,15.0,7009.0,3.0
1,2007,39,3276,50.4000015258789,18.0,38159.0,3.0
2,2007,64,1736,49.5999984741211,37.0,14000.0,2.0
2,2007,28,2266,47.2000007629395,8.0,60000.0,2.0
2,2007,41,1960,49.0,17.0,42000.0,3.0
2,2007,27,1548,44.2999992370605,7.0,13000.0,3.0
2,2007,46,2160,51.0,25.0,26000.0,1.0
1,2007,38,2450,49.0,14.0,80000.0,3.0
2,2007,49,2082,49.7999992370605,23.0,35000.0,3.0
2,2007,26,2000,50.0,7.0,80000.0,3.0
1,2007,45,2000,50.0,25.0,44000.0,3.0
1,2007,32,3096,51.5999984741211,11.0,29700.0,3.0
1,2007,31,2450,49.0,8.0,50000.0,2.0
2,2007,27,1960,49.0,4.0,20000.0,2.0
2,2007,55,1904,47.5999984741211,34.0,51000.0,1.0
1,2007,49,1920,48.0,22.0,131000.0,1.0
1,2007,35,1600,50.0,11.0,16800.0,3.0
2,2007,50,2040,51.0,19.0,10600.0,3.0
2,2007,42,2448,51.0,17.0,56000.0,3.0
1,2007,56,3304,47.2000007629395,33.0,72000.0,4.0
2,2007,44,1440,48.0,17.0,80000.0,4.0
2,2007,47,1657,43.5999984741211,21.0,15500.0,2.0
2,2007,34,1663,50.4000015258789,15.0,16000.0,3.0
1,2007,47,2205,49.0,23.0,56000.0,2.0
1,2007,28,780,52.0,8.0,41500.0,4.0
2,2007,44,2040,51.0,17.0,30000.0,3.0
2,2007,34,1920,48.0,7.0,38000.0,2.0
2,2007,28,1515,30.0,7.0,40000.0,1.0
1,2007,58,1950,48.0,34.0,88000.0,1.0
1,2007,32,2860,52.0,10.0,52000.0,3.0
2,2007,32,2234,49.5999984741211,12.0,28000.0,4.0
1,2007,30,2210,50.0,8.0,37300.0,3.0
1,2007,57,1960,49.0,34.0,25000.0,1.0
1,2007,40,2695,49.0,14.0,160000.0,3.0
2,2007,31,2400,46.0,8.0,42000.0,1.0
1,2007,58,1835,45.5999984741211,29.0,48000.0,3.0
1,2007,59,1750,50.0,35.0,29000.0,4.0
2,2007,48,2106,46.7999992370605,25.0,46000.0,4.0
2,2007,44,2550,51.0,26.0,56000.0,3.0
1,2007,33,2381,49.5999984741211,11.0,46000.0,2.0
1,2007,28,2064,51.5999984741211,7.0,24700.0,1.0
2,2007,32,384,8.0,11.0,7300.0,3.0
2,2007,55,615,42.0,4.0,6500.0,2.0
1,2007,47,2500,50.0,23.0,60000.0,4.0
2,2007,37,20,2.0,10.0,1000.0,4.0
1,2007,44,2530,50.5999984741211,26.0,32000.0,2.0
1,2007,41,1952,48.7999992370605,23.0,34000.0,2.0
1,2007,25,1768,49.0,6.0,18000.0,2.0
2,2007,57,2964,49.4000015258789,24.0,65000.0,2.0
1,2007,47,1734,51.0,26.0,35000.0,1.0
1,2007,44,1728,48.0,20.0,39759.0,4.0
1,2007,44,2390,47.7999992370605,20.0,48000.0,3.0
2,2007,57,1300,52.0,25.0,3500.0,3.0
1,2007,59,1980,47.0,35.0,39000.0,1.0
1,2007,29,1534,50.0,6.0,25600.0,4.0
2,2007,42,1880,47.0,18.0,29000.0,1.0
2,2007,41,2519,51.4000015258789,18.0,34000.0,3.0
1,2007,37,2928,48.7999992370605,16.0,29800.0,3.0
1,2007,36,2416,48.7999992370605,17.0,180000.0,1.0
1,2007,36,1976,49.4000015258789,13.0,30000.0,3.0
1,2007,28,2250,50.0,7.0,20000.0,3.0
1,2007,57,2115,47.0,34.0,31000.0,2.0
1,2007,37,2195,48.0,11.0,10000.0,3.0
1,2007,29,1720,43.0,7.0,19000.0,3.0
2,2007,48,1960,49.0,25.0,20000.0,2.0
2,2007,62,3690,50.0,32.0,42633.0,2.0
2,2007,42,1960,49.0,20.0,50000.0,1.0
2,2007,37,1738,46.0,18.0,23000.0,3.0
1,2007,31,2679,47.0,13.0,68000.0,3.0
1,2007,30,2074,50.5999984741211,10.0,34800.0,3.0
1,2007,27,1876,43.0,4.0,20000.0,2.0
2,2007,50,2000,50.0,25.0,25000.0,2.0
1,2007,61,250,25.0,38.0,4500.0,2.0
1,2007,52,1968,49.2000007629395,28.0,34070.0,3.0
2,2007,43,2074,50.5999984741211,16.0,55000.0,3.0
2,2007,44,2058,50.2000007629395,20.0,23000.0,4.0
1,2007,33,2016,50.4000015258789,13.0,29000.0,3.0
2,2007,49,2600,52.0,24.0,35000.0,4.0
2,2007,25,2050,50.0,6.0,27000.0,4.0
2,2007,56,2072,51.7999992370605,33.0,40000.0,2.0
1,2007,40,2184,50.7999992370605,17.0,81000.0,1.0
1,2007,50,2065,51.0,26.0,19000.0,3.0
1,2007,32,2450,49.0,9.0,52000.0,3.0
2,2007,32,2080,52.0,10.0,31000.0,2.0
1,2007,35,3120,48.0,17.0,85000.0,3.0
2,2007,40,2065,51.0,22.0,14000.0,3.0
1,2007,61,1180,29.5,34.0,26113.0,1.0
1,2007,36,1736,49.5999984741211,12.0,20000.0,2.0
2,2007,56,1680,42.0,24.0,51608.0,2.0
2,2007,28,2244,51.0,9.0,36000.0,1.0
2,2007,38,2110,49.0,18.0,54000.0,1.0
1,2007,45,2232,49.5999984741211,17.0,160000.0,3.0
1,2007,34,300,12.0,9.0,2400.0,3.0
1,2007,55,2080,52.0,34.0,19000.0,3.0
2,2007,29,2268,50.4000015258789,6.0,69000.0,3.0
1,2007,57,2000,50.0,29.0,35000.0,3.0
1,2007,28,1999,47.5999984741211,6.0,45000.0,2.0
1,2007,60,2550,51.0,33.0,50000.0,2.0
2,2007,52,1840,46.0,34.0,52000.0,3.0
1,2007,52,2144,47.0,29.0,74000.0,1.0
2,2007,34,735,40.0,8.0,7000.0,4.0
1,2007,55,1960,49.0,32.0,32000.0,3.0
2,2007,54,1952,48.7999992370605,25.0,22000.0,3.0
1,2007,29,3024,50.4000015258789,8.0,34000.0,3.0
1,2007,40,2180,43.5999984741211,20.0,41500.0,2.0
1,2007,35,3600,48.0,12.0,43000.0,1.0
2,2007,49,1888,47.2000007629395,24.0,43000.0,3.0
1,2007,63,2304,48.0,40.0,47278.0,3.0
2,2007,32,1944,48.5999984741211,10.0,35500.0,3.0
1,2007,28,2205,49.0,9.0,47000.0,4.0
2,2007,56,2209,47.0,38.0,153000.0,4.0
2,2007,25,1500,48.0,5.0,20000.0,2.0
2,2007,43,2028,49.0,22.0,44000.0,4.0
2,2007,31,2802,50.5999984741211,2.0,25000.0,4.0
2,2007,55,1752,43.7999992370605,28.0,48000.0,4.0
1,2007,27,2550,51.0,6.0,40000.0,3.0
1,2007,28,2575,51.4000015258789,8.0,45000.0,1.0
1,2007,28,1280,40.0,10.0,18000.0,1.0
1,2007,51,203,50.7999992370605,20.0,2194.0,4.0
2,2007,34,1200,50.0,11.0,51000.0,2.0
1,2007,56,1785,51.0,30.0,20000.0,3.0
1,2007,44,2068,51.2000007629395,24.0,135800.0,4.0
1,2007,29,2250,50.0,4.0,54000.0,2.0
2,2007,56,2223,47.0,24.0,42000.0,3.0
1,2007,29,1920,48.0,7.0,64000.0,3.0
2,2007,52,2178,48.4000015258789,29.0,90000.0,4.0
2,2007,35,1434,47.7999992370605,17.0,40000.0,3.0
2,2007,52,740,20.0,25.0,6000.0,2.0
1,2007,28,2080,51.0,6.0,28000.0,3.0
1,2007,47,2187,48.5999984741211,23.0,89000.0,1.0
1,2007,26,2105,50.2000007629395,8.0,35800.0,4.0
2,2007,52,1365,39.0,22.0,57000.0,1.0
1,2007,29,2024,50.5999984741211,6.0,30000.0,2.0
2,2007,31,1645,47.0,11.0,32000.0,3.0
2,2007,59,2250,50.0,30.0,49000.0,2.0
2,2007,28,1920,48.0,8.0,32000.0,4.0
1,2007,29,1920,48.0,8.0,101000.0,1.0
2,2007,37,1845,47.0,12.0,27000.0,1.0
1,2007,26,168,24.0,7.0,5000.0,3.0
2,2007,56,1992,49.7999992370605,26.0,32000.0,2.0
2,2007,55,2400,48.0,31.0,98000.0,2.0
2,2007,55,2947,48.4000015258789,37.0,65000.0,3.0
1,2007,38,2080,52.0,18.0,75000.0,1.0
1,2007,58,2268,47.0,35.0,116900.0,1.0
1,2007,52,2550,51.0,26.0,83000.0,4.0
2,2007,48,1920,48.0,25.0,62000.0,3.0
2,2007,27,2484,50.7999992370605,7.0,36000.0,3.0
1,2007,27,2279,51.7999992370605,9.0,30000.0,3.0
1,2007,37,1980,49.0,17.0,55000.0,2.0
1,2007,29,2130,38.0,8.0,70000.0,3.0
2,2007,37,1862,49.0,14.0,50000.0,1.0
2,2007,32,2000,50.0,13.0,22000.0,2.0
2,2007,49,2036,46.5999984741211,25.0,35000.0,4.0
1,2007,25,3120,52.0,2.0,183000.0,3.0
2,2007,37,2290,49.4000015258789,13.0,59000.0,1.0
1,2007,46,3060,51.0,11.0,70000.0,4.0
2,2007,44,460,11.0,18.0,5000.0,4.0
2,2007,60,1500,50.0,17.0,25000.0,2.0
2,2007,34,2040,51.0,13.0,24000.0,1.0
1,2007,34,1552,50.2000007629395,11.0,30000.0,4.0
1,2007,30,2205,49.0,12.0,35000.0,4.0
2,2007,32,2080,50.2000007629395,10.0,30000.0,4.0
2,2007,27,2040,51.0,6.0,30000.0,1.0
1,2007,38,2080,52.0,20.0,33000.0,1.0
1,2007,62,2448,51.0,38.0,117000.0,4.0
1,2007,43,1920,50.0,18.0,90000.0,1.0
1,2007,46,2364,51.4000015258789,23.0,47539.0,3.0
2,2007,55,1887,47.0,12.0,35990.0,1.0
1,2007,59,1999,47.5999984741211,36.0,46097.0,4.0
2,2007,31,960,32.0,7.0,2500.0,3.0
1,2007,47,2450,49.0,24.0,108000.0,1.0
1,2007,25,2000,50.0,5.0,33000.0,1.0
1,2007,27,2780,51.2000007629395,7.0,50900.0,3.0
1,2007,36,2800,48.0,3.0,40500.0,4.0
1,2007,60,2115,42.2999992370605,36.0,41800.0,2.0
1,2007,37,1323,37.7999992370605,19.0,12000.0,2.0
1,2007,51,3120,52.0,28.0,85000.0,3.0
1,2007,42,2040,51.0,19.0,31000.0,3.0
2,2007,58,1488,37.2000007629395,37.0,80000.0,1.0
2,2007,34,1638,51.2000007629395,10.0,36000.0,3.0
1,2007,37,477,9.0,14.0,3000.0,1.0
2,2007,35,1620,38.0,13.0,43566.0,3.0
1,2007,63,2000,50.0,40.0,24000.0,3.0
1,2007,36,2080,52.0,18.0,15000.0,4.0
2,2007,54,375,15.0,25.0,2250.0,4.0
1,2007,45,2500,50.0,22.0,36000.0,4.0
2,2007,46,2040,51.0,21.0,39400.0,3.0
2,2007,38,1952,48.7999992370605,20.0,38000.0,2.0
2,2007,53,1752,43.7999992370605,30.0,65000.0,2.0
1,2007,42,1950,49.7999992370605,19.0,17706.0,3.0
1,2007,28,1984,49.5999984741211,9.0,33000.0,3.0
1,2007,37,2400,48.0,13.0,69071.0,3.0
2,2007,45,1960,49.0,22.0,45000.0,4.0
2,2007,36,1448,36.2000007629395,16.0,52000.0,2.0
1,2007,55,2310,50.0,31.0,50000.0,3.0
2,2007,53,1900,47.0,26.0,39402.0,1.0
2,2007,63,1887,51.0,36.0,30000.0,2.0
1,2007,49,1693,41.2999992370605,25.0,90000.0,4.0
2,2007,28,1443,28.0,6.0,36798.0,1.0
2,2007,41,1920,48.0,17.0,19500.0,3.0
1,2007,57,2392,49.0,34.0,52000.0,3.0
2,2007,51,2313,51.4000015258789,33.0,24000.0,3.0
2,2007,26,450,45.0,7.0,18000.0,2.0
1,2007,39,2024,50.5999984741211,20.0,35000.0,3.0
2,2007,52,2050,50.0,28.0,45500.0,3.0
1,2007,49,2448,51.0,15.0,26000.0,2.0
1,2007,58,1850,45.0,39.0,47200.0,2.0
1,2007,63,2760,42.0,40.0,93797.0,3.0
1,2007,57,1750,48.5999984741211,33.0,43600.0,1.0
1,2007,31,2350,50.0,9.0,142000.0,2.0
2,2007,30,3295,49.0,5.0,116000.0,2.0
2,2007,49,1557,51.0,20.0,27000.0,3.0
1,2007,39,1785,51.0,16.0,98000.0,1.0
2,2007,47,1716,40.4000015258789,24.0,36000.0,3.0
2,2007,49,1960,49.0,13.0,26656.0,1.0
2,2007,53,2073,49.0,31.0,41000.0,4.0
2,2007,46,1500,50.0,15.0,4000.0,2.0
2,2007,46,1024,25.6000003814697,19.0,16000.0,2.0
2,2007,60,1350,45.0,37.0,32000.0,2.0
2,2007,46,2000,50.0,23.0,42000.0,1.0
1,2007,39,2400,40.0,16.0,61000.0,2.0
1,2007,54,1300,52.0,31.0,72000.0,3.0
2,2007,27,2400,48.0,9.0,22000.0,2.0
2,2007,45,2040,50.0,22.0,30000.0,3.0
2,2007,32,1920,48.0,13.0,38000.0,4.0
1,2007,32,2029,47.0,9.0,51000.0,3.0
1,2007,33,2200,50.0,11.0,93522.0,2.0
1,2007,59,2976,49.5999984741211,36.0,68000.0,2.0
2,2007,25,2080,52.0,6.0,32000.0,3.0
1,2007,62,860,43.0,33.0,6000.0,1.0
1,2007,33,2402,47.5999984741211,15.0,44000.0,1.0
1,2007,34,2500,50.0,15.0,36400.0,2.0
2,2007,59,2024,50.5999984741211,16.0,17000.0,2.0
2,2007,32,2040,51.0,10.0,28000.0,3.0
2,2007,26,2024,50.5999984741211,8.0,26500.0,3.0
2,2007,55,2180,52.0,33.0,23000.0,4.0
1,2007,61,1635,40.0,38.0,104000.0,4.0
1,2007,49,3120,51.2000007629395,26.0,75000.0,3.0
1,2007,53,2600,50.0,30.0,33000.0,3.0
1,2007,40,2940,52.0,21.0,74000.0,4.0
1,2007,26,2288,52.0,7.0,55000.0,2.0
1,2007,45,2244,51.0,22.0,200000.0,2.0
1,2007,49,2940,49.0,26.0,34000.0,1.0
1,2007,38,160,8.0,17.0,2400.0,1.0
2,2007,32,2260,48.0,12.0,93000.0,1.0
1,2007,34,3840,48.0,11.0,46500.0,1.0
1,2007,59,3120,48.0,35.0,163000.0,1.0
